bar,open,high,low,close,volume,gpu_value,cpu_value,diff
48,87024.4,87024.4,86888.0,86937.6,4724.0,-360.46094,-328.83594,31.625
49,86937.7,86946.2,86784.8,86834.6,8186.0,-660.8828,-399.72656,261.15625
50,86834.1,86875.0,86816.4,86816.4,3229.0,-701.7422,-379.76562,321.97656
51,86811.0,86811.0,86736.8,86747.7,8672.0,-461.7578,-430.5625,31.195312
52,86747.7,86754.9,86632.4,86663.7,10621.0,-462.3672,-503.64062,41.273438
53,86662.6,86733.1,86656.0,86711.6,5251.0,-603.1719,-437.2422,165.92969
54,86713.4,86797.0,86694.8,86776.0,8816.0,-533.1797,-357.0625,176.11719
55,86771.9,86843.4,86754.9,86843.1,8289.0,-457.25,-268.10156,189.14844
56,86839.4,86843.2,86788.6,86793.6,4040.0,-681.89844,-291.53906,390.35938
57,86791.6,86810.2,86771.6,86771.6,1637.0,-1056.6328,-293.27344,763.3594
58,86771.7,86775.9,86561.1,86561.5,18764.0,-1114.3047,-489.3125,624.9922
59,86561.1,86653.2,86547.3,86632.5,11099.0,-982.14844,-404.9922,577.15625
60,86623.2,86749.9,86578.5,86691.8,11360.0,-604.0156,-324.5547,279.46094
61,86692.1,86807.3,86674.1,86777.2,4944.0,-569.8203,-218.625,351.1953
62,86777.1,86912.6,86772.8,86888.4,31143.0,-844.72656,-84.484375,760.2422
63,86890.1,86910.7,86847.2,86877.6,6761.0,-552.2031,-69.80469,482.39844
64,86880.8,86880.8,86707.1,86707.1,6576.0,-767.41406,-211.54688,555.8672
65,86703.9,87030.3,86664.3,87004.3,7093.0,-423.3203,106.1875,529.5078
66,87003.4,87029.3,86934.7,86960.8,9135.0,-322.2578,74.53125,396.78906
67,86961.3,87031.1,86961.3,87016.8,6887.0,-16.328125,135.64844,151.97656
68,87018.6,87098.9,86982.8,87042.9,4779.0,17.632812,162.21094,144.57812
69,87042.8,87089.4,86993.0,87040.7,3567.0,-26.703125,175.82812,202.53125
70,87052.8,87151.8,87042.7,87146.3,5135.0,28.773438,289.7578,260.98438
71,87136.8,87202.0,87082.7,87141.6,9808.0,-140.3125,299.7578,440.0703
72,87141.5,87171.3,87077.6,87103.5,9815.0,-204.75781,274.6797,479.4375
73,87120.2,87156.4,87092.1,87139.0,6378.0,-162.54688,316.85938,479.40625
74,87127.1,87285.6,87127.1,87285.6,10418.0,-117.35156,472.3672,589.71875
75,87286.3,87347.0,87230.6,87262.4,6640.0,-85.53125,465.53906,551.0703
76,87267.2,87304.4,87227.4,87265.9,7803.0,44.835938,464.72656,419.89062
77,87258.1,87397.0,87246.9,87381.6,5966.0,-302.0625,580.6406,882.7031
78,87379.2,87416.2,87350.2,87382.5,8104.0,-290.89062,581.8047,872.6953
79,87385.3,87385.3,87203.1,87206.5,8375.0,-117.828125,400.54688,518.375
80,87197.9,87269.5,87184.0,87255.9,5466.0,-17.515625,439.6328,457.14844
81,87257.0,87259.1,87077.1,87085.8,11182.0,127.3125,253.04688,125.734375
82,87078.5,87191.7,87067.9,87178.3,8493.0,269.47656,325.84375,56.367188
83,87179.5,87211.0,87081.9,87101.3,4100.0,262.3203,226.85938,35.460938
84,87101.5,87165.0,87084.1,87164.6,4103.0,227.15625,268.78906,41.632812
85,87159.0,87263.8,87159.0,87263.8,7991.0,212.01562,342.5,130.48438
86,87263.8,87364.8,87257.3,87257.3,12821.0,436.32812,315.03125,121.296875
87,87254.8,87272.0,87194.2,87201.1,4852.0,454.73438,235.22656,219.50781
88,87196.9,87344.5,87196.1,87273.3,9019.0,373.4297,276.92188,96.50781
89,87273.3,87299.0,87234.8,87282.5,4458.0,311.23438,245.07812,66.15625
90,87282.4,87294.7,87186.6,87234.4,13604.0,30.867188,168.27344,137.40625
91,87234.5,87344.6,87234.5,87254.1,5698.0,21.039062,159.77344,138.73438
92,87254.0,87260.8,87090.8,87090.8,4446.0,184.04688,-18.960938,203.00781
93,87088.6,87156.5,87058.1,87150.2,4771.0,174.45312,25.945312,148.50781
94,87146.9,87224.5,87120.0,87136.1,7039.0,227.46875,0.6640625,226.80469
95,87147.1,87212.5,87021.3,87200.3,6592.0,49.945312,41.992188,7.953125
96,87208.9,87303.3,87188.9,87287.3,7835.0,-35.617188,116.015625,151.63281
97,87292.2,87397.9,87289.2,87386.0,6161.0,-29.484375,199.89844,229.38281
98,87393.5,87497.2,87393.5,87484.7,9223.0,-188.88281,289.3828,478.26562
99,87479.7,87499.9,87346.1,87346.1,5379.0,-224.40625,139.26562,363.67188
100,87346.2,87399.9,87346.2,87374.0,3442.0,-345.4297,155.07031,500.5
101,87368.5,87480.9,87358.2,87448.0,4521.0,-430.96094,224.66406,655.625
102,87444.3,87446.4,87365.9,87396.3,4579.0,-325.23438,167.33594,492.5703
103,87418.0,87425.2,87303.7,87303.7,4357.0,-339.23438,75.375,414.60938
104,87298.5,87299.3,87195.9,87228.9,6647.0,-295.5,0.0078125,295.5078
105,87225.0,87274.1,87190.0,87274.1,6185.0,-326.5547,52.679688,379.23438
106,87269.8,87339.4,87262.9,87336.5,2842.0,-341.90625,118.17969,460.08594
107,87332.8,87389.0,87309.1,87343.0,3113.0,-286.92188,123.609375,410.53125
108,87343.0,87361.8,87296.6,87357.5,5787.0,-319.7578,137.89062,457.64844
109,87367.3,87367.3,87300.2,87324.3,2920.0,-292.22656,99.58594,391.8125
110,87324.1,87420.1,87299.5,87391.6,3281.0,-350.75,159.89844,510.64844
111,87387.3,87426.6,87367.6,87367.6,3299.0,-509.875,129.99219,639.8672
112,87370.5,87434.3,87366.8,87434.3,5919.0,-390.41406,178.59375,569.0078
113,87441.1,87441.1,87327.1,87348.1,4270.0,-817.0078,81.49219,898.5
114,87348.0,87402.0,87325.2,87387.7,2276.0,-1572.6797,110.96875,1683.6484
115,87379.9,87435.9,87357.2,87418.0,3605.0,-1186.8438,138.04688,1324.8906
116,87412.0,87412.0,87284.7,87319.5,3262.0,-1340.2969,39.039062,1379.3359
117,87323.4,87333.8,87269.7,87269.7,3139.0,-1044.8594,-14.71875,1030.1406
118,87268.0,87268.0,87192.3,87228.9,4089.0,-1262.9688,-62.617188,1200.3516
119,87233.8,87283.9,87226.1,87283.9,1985.0,-1115.6016,-11.828125,1103.7734
120,87283.9,87334.5,87282.3,87327.1,2113.0,-738.89844,29.289062,768.1875
121,87327.1,87342.2,87293.3,87342.2,2732.0,-411.85938,36.53125,448.39062
122,87346.3,87440.5,87267.0,87267.0,4450.0,-304.2422,-44.351562,259.89062
123,87267.0,87291.5,87154.6,87233.4,12040.0,-335.09375,-95.125,239.96875
124,87229.9,87343.2,87223.0,87322.4,6250.0,-418.46875,-16.023438,402.4453
125,87321.5,87395.6,87312.0,87383.6,3558.0,-278.35156,32.601562,310.95312
126,87388.6,87466.1,87370.7,87449.7,5254.0,-621.3281,87.8125,709.1406
127,87450.7,87466.7,87295.4,87343.6,16226.0,-740.4375,-19.898438,720.53906
128,87356.8,87381.6,87285.9,87330.1,8568.0,-480.3672,-27.585938,452.78125
129,87339.4,87339.4,87218.9,87218.9,4133.0,-652.4531,-125.99219,526.46094
130,87202.4,87283.3,87168.3,87237.2,3723.0,-471.6875,-104.58594,367.10156
131,87239.7,87262.3,87175.9,87235.0,3241.0,-316.60156,-104.44531,212.15625
132,87247.9,87259.9,87183.5,87198.4,4240.0,-418.3203,-135.75781,282.5625
133,87205.2,87233.0,87176.7,87185.5,1926.0,-288.98438,-142.1875,146.79688
134,87182.6,87182.6,87080.3,87157.2,6053.0,-351.875,-166.96875,184.90625
135,87147.5,87234.0,87147.5,87233.0,3708.0,-591.9844,-95.83594,496.14844
136,87229.2,87275.8,87143.6,87155.3,7892.0,-760.3828,-179.02344,581.3594
137,87155.4,87198.1,87005.4,87017.6,15190.0,-1128.3906,-322.3828,806.0078
138,87018.5,87075.7,87005.2,87075.7,9681.0,-911.02344,-264.3047,646.71875
139,87068.2,87068.2,86884.7,86918.4,9446.0,-1215.5547,-420.2422,795.3125
140,86923.9,86925.9,86830.4,86912.9,6178.0,-990.41406,-420.46094,569.9531
141,86915.6,87056.8,86915.6,87049.1,8672.0,-1327.5547,-276.54688,1051.0078
142,87049.1,87251.5,87049.1,87242.7,7613.0,-1043.6953,-76.3125,967.3828
143,87227.2,87331.2,87227.2,87306.4,14326.0,-1298.7344,-0.828125,1297.9062
144,87306.3,87306.3,87113.3,87159.9,50306.0,-1383.125,-139.19531,1243.9297
145,87164.3,87203.0,87143.6,87181.7,14310.0,-839.5625,-105.86719,733.6953
146,87183.5,87394.7,87183.5,87356.0,7122.0,-1091.1484,77.67969,1168.8281
147,87368.6,87397.5,87249.7,87268.0,3750.0,-990.60156,-2.109375,988.4922
148,87266.5,87266.5,87183.7,87217.1,3825.0,-740.35156,-40.40625,699.9453
149,87200.8,87325.8,87200.8,87286.3,5999.0,-357.53906,36.453125,393.9922
150,87278.5,87324.1,87270.8,87315.4,3828.0,-55.976562,83.828125,139.80469
151,87315.5,87327.8,87211.1,87211.1,2126.0,-87.21875,0.2421875,87.46094
152,87207.4,87207.4,87079.5,87094.4,6031.0,-89.42969,-101.80469,12.375
153,87111.9,87161.5,87092.5,87128.8,4104.0,151.60938,-66.1875,217.79688
154,87116.6,87131.4,87081.3,87081.3,2055.0,207.35156,-117.34375,324.6953
155,87080.0,87080.0,86926.0,86933.7,4617.0,387.67188,-256.8125,644.4844
156,86946.5,87017.3,86910.8,87017.3,4854.0,567.53125,-163.125,730.65625
157,87023.3,87069.6,86971.3,87004.0,3525.0,455.39844,-171.73438,627.1328
158,87004.9,87153.3,87004.9,87103.2,7838.0,541.0781,-68.75,609.8281
159,87098.0,87153.9,87067.0,87098.1,2920.0,488.82812,-68.19531,557.02344
160,87101.9,87141.3,87089.1,87089.1,6354.0,454.78125,-80.57031,535.35156
161,87088.1,87152.0,87075.8,87148.2,2718.0,506.375,-25.375,531.75
162,87148.2,87220.1,87142.5,87220.1,3075.0,95.8125,47.710938,48.101562
163,87226.1,87260.8,87217.8,87243.1,2324.0,-170.5625,75.921875,246.48438
164,87250.2,87250.2,87197.9,87236.4,2364.0,-307.96094,72.05469,380.01562
165,87239.3,87340.2,87231.4,87340.1,3636.0,-269.39062,179.55469,448.9453
166,87331.3,87331.3,87163.4,87212.3,16197.0,-305.35156,66.71875,372.0703
167,87209.9,87275.8,87209.9,87275.7,6730.0,-347.78125,137.02344,484.8047
168,87266.9,87281.3,87238.0,87241.9,3204.0,-467.28906,103.890625,571.1797
169,87240.0,87266.2,87151.5,87151.5,3662.0,-595.90625,12.1171875,608.02344
170,87144.2,87230.2,87144.2,87230.2,2223.0,-577.2344,81.83594,659.0703
171,87221.2,87257.5,87178.1,87211.1,3237.0,-1015.1328,53.921875,1069.0547
172,87215.6,87223.3,87083.0,87083.0,6893.0,-1475.8281,-79.140625,1396.6875
173,87081.0,87085.5,86996.2,87006.1,7449.0,-849.40625,-154.91406,694.4922
174,87003.5,87043.2,87003.5,87043.1,6087.0,91.74219,-114.75,206.49219
175,87048.4,87072.2,87023.0,87055.9,3957.0,337.97656,-105.77344,443.75
176,87062.6,87110.1,87036.0,87042.7,3693.0,829.6094,-126.890625,956.5
177,87048.3,87113.2,87048.3,87113.2,3309.0,941.65625,-49.195312,990.85156
178,87113.2,87170.8,87084.3,87104.6,2723.0,853.2578,-58.195312,911.4531
179,87104.6,87104.6,87035.5,87052.0,4439.0,889.52344,-112.03125,1001.5547
180,87046.0,87068.7,87030.2,87033.0,1778.0,955.3828,-124.28906,1079.6719
181,87034.8,87046.3,87000.5,87004.0,2719.0,1120.1797,-149.03125,1269.2109
182,87001.9,87003.2,86893.3,86893.3,8052.0,1612.3594,-259.73438,1872.0938
183,86893.3,86991.3,86885.6,86970.4,5381.0,1168.2734,-182.0625,1350.3359
184,86976.8,86988.5,86935.2,86935.2,6084.0,818.4297,-211.125,1029.5547
185,86935.1,86936.0,86728.6,86737.0,15394.0,645.0156,-407.42188,1052.4375
186,86737.0,86809.0,86600.0,86688.9,33820.0,1068.875,-461.625,1530.5
187,86691.1,86839.5,86691.1,86833.1,5536.0,1178.9297,-318.6953,1497.625
188,86830.6,86913.0,86830.6,86846.2,7789.0,1122.0859,-311.0547,1433.1406
189,86839.2,86842.7,86651.1,86659.8,12443.0,1040.0312,-497.53125,1537.5625
190,86672.6,86716.7,86653.2,86716.7,4318.0,921.7031,-438.3203,1360.0234
191,86721.4,86721.4,86618.2,86643.8,3803.0,555.46094,-508.41406,1063.875
192,86646.7,86660.6,86403.9,86496.2,24834.0,424.0547,-648.8047,1072.8594
193,86500.8,86584.7,86418.7,86453.0,17044.0,313.73438,-675.6719,989.40625
194,86455.9,86497.4,86401.9,86444.9,7346.0,-101.953125,-670.1328,568.1797
195,86440.1,86555.3,86408.2,86526.5,4643.0,-21.851562,-573.46875,551.6172
196,86526.5,86618.0,86492.5,86541.7,8116.0,-203.61719,-528.1094,324.4922
197,86535.9,86535.9,86402.0,86402.1,4754.0,430.34375,-641.53906,1071.8828
198,86410.8,86438.8,86176.2,86180.7,17726.0,952.28125,-840.8047,1793.0859
199,86180.7,86411.4,86180.7,86403.0,18165.0,1037.0234,-598.72656,1635.75
200,86403.7,86516.5,86308.2,86516.5,9042.0,233.39844,-460.64062,694.03906
201,86520.8,86776.4,86520.8,86756.3,28362.0,1034.625,-195.17188,1229.7969
202,86747.8,86747.8,86580.5,86610.5,10924.0,910.9844,-312.60156,1223.5859
203,86610.4,86780.8,86590.9,86748.0,15765.0,290.32812,-145.76562,436.09375
204,86748.0,86786.9,86667.8,86706.6,4021.0,291.40625,-159.50781,450.91406
205,86703.3,86798.4,86669.7,86731.1,5333.0,51.492188,-105.09375,156.58594
206,86722.3,86722.3,86635.2,86676.4,11247.0,-329.97656,-133.32812,196.64844
207,86694.1,86698.7,86556.8,86579.7,4820.0,-326.32812,-204.96875,121.359375
208,86571.2,86596.5,86552.1,86578.7,3897.0,-473.20312,-170.42188,302.78125
209,86574.5,86660.9,86495.6,86495.6,9383.0,-428.09375,-207.32812,220.76562
210,86495.8,86508.7,86253.3,86398.1,9546.0,-929.6406,-272.3828,657.2578
211,86398.1,86542.0,86398.1,86528.6,8732.0,-1249.1953,-116.046875,1133.1484
212,86531.9,86568.2,86352.6,86352.8,9250.0,-759.3203,-279.46875,479.85156
213,86377.2,86444.9,86317.1,86433.1,8618.0,-1185.0469,-185.03125,1000.0156
214,86428.1,86534.8,86383.7,86524.9,4693.0,-1073.6172,-82.109375,991.5078
215,86525.0,86670.4,86509.6,86589.1,7676.0,-1106.9609,-6.4765625,1100.4844
216,86578.0,86640.7,86530.3,86562.6,5424.0,-1222.5234,-32.679688,1189.8438
217,86559.3,86609.8,86391.6,86395.6,13155.0,-1112.8281,-199.05469,913.77344
218,86404.0,86468.1,86379.2,86466.4,3063.0,-844.4453,-115.58594,728.8594
219,86466.4,86488.8,86301.9,86347.8,9455.0,-645.875,-220.8125,425.0625
220,86357.6,86492.7,86353.3,86484.3,4486.0,-398.1172,-76.11719,322.0
221,86475.5,86483.5,86409.6,86432.5,7786.0,-370.26562,-111.984375,258.28125
222,86432.5,86488.2,86357.0,86447.1,5794.0,217.82812,-91.61719,309.4453
223,86438.5,86438.5,86282.0,86331.4,7853.0,148.73438,-200.14844,348.8828
224,86328.9,86352.0,85852.6,85882.9,137327.0,289.875,-647.65625,937.53125
225,85887.1,86099.9,85852.2,86006.9,21941.0,1158.3516,-527.64844,1686.0
226,86007.0,86190.6,86007.0,86186.3,11137.0,1299.5391,-351.3828,1650.9219
227,86187.5,86250.8,86051.9,86138.2,10003.0,1328.4297,-400.52344,1728.9531
228,86153.7,86259.6,86135.6,86209.9,8193.0,1947.1797,-328.5,2275.6797
229,86209.9,86234.3,86131.4,86162.9,4426.0,1630.7266,-389.78125,2020.5078
230,86167.4,86250.8,86140.2,86152.9,9285.0,1514.1875,-397.02344,1911.2109
231,86169.3,86169.3,85990.9,86043.0,9036.0,1441.3125,-505.3125,1946.625
232,86033.5,86036.6,85656.5,85703.8,56064.0,1315.4766,-828.3281,2143.8047
233,85703.9,85852.2,85703.9,85767.8,27207.0,1379.6484,-756.15625,2135.8047
234,85762.0,85850.4,85727.8,85815.1,7963.0,1168.6953,-688.0156,1856.7109
235,85832.0,85832.0,85600.1,85702.0,20876.0,1041.4844,-759.9297,1801.4141
236,85701.9,85803.3,85600.1,85627.9,31337.0,898.8125,-797.8203,1696.6328
237,85624.6,85683.4,85558.8,85574.3,29383.0,566.1797,-826.91406,1393.0938
238,85574.0,85631.1,85473.9,85502.9,21038.0,413.3828,-876.2422,1289.625
239,85529.6,85593.1,85345.5,85439.8,37207.0,-20.859375,-920.90625,900.0469
240,85439.7,85659.3,85427.1,85647.1,10836.0,-667.75,-696.96094,29.210938
241,85625.5,85680.6,85510.3,85680.6,6731.0,-908.0547,-651.2031,256.85156
242,85680.5,85680.9,85575.1,85613.4,6608.0,-1246.2422,-694.125,552.1172
243,85626.1,85699.9,85549.1,85575.0,10137.0,-1229.9375,-700.0781,529.8594
244,85598.0,85715.5,85572.4,85672.9,7328.0,-823.71094,-568.90625,254.80469
245,85673.0,85999.4,85673.0,85932.5,15574.0,-288.71875,-273.8203,14.8984375
246,85934.9,86054.4,85926.3,85992.9,11959.0,-185.25,-169.0625,16.1875
247,86000.8,86040.4,85902.2,85936.9,8689.0,-331.17188,-178.32812,152.84375
248,85937.8,86035.6,85926.0,86014.1,10299.0,-75.015625,-60.054688,14.9609375
249,86025.2,86025.2,85833.7,85839.4,5731.0,108.58594,-186.58594,295.17188
250,85839.5,85941.5,85839.4,85930.4,4302.0,0.421875,-50.179688,50.601562
251,85921.9,85930.2,85830.6,85879.7,6486.0,-4.078125,-59.023438,54.945312
252,85896.6,85930.0,85835.3,85912.9,4643.0,51.289062,11.765625,39.523438
253,85912.0,85912.0,85813.0,85827.0,2945.0,132.44531,-32.453125,164.89844
254,85829.2,85829.2,85720.1,85774.1,4394.0,249.375,-47.53125,296.90625
255,85783.3,85943.9,85783.3,85942.9,5970.0,429.8203,131.76562,298.0547
256,85925.4,85974.4,85701.9,85718.3,10857.0,510.48438,-89.11719,599.60156
257,85718.3,85718.7,85533.6,85565.1,10773.0,329.15625,-232.64062,561.7969
258,85565.1,85646.5,85544.6,85624.6,4371.0,412.84375,-163.07031,575.91406
259,85624.7,85642.1,85466.0,85526.5,10898.0,247.97656,-251.39062,499.3672
260,85510.1,85640.6,85480.2,85621.2,6778.0,-60.664062,-140.50781,79.84375
261,85621.2,85773.2,85621.2,85727.2,7407.0,-209.84375,-23.382812,186.46094
262,85729.2,85785.5,85703.8,85785.5,9769.0,-263.2422,43.078125,306.3203
263,85785.6,85804.4,85650.4,85658.2,8415.0,-288.60156,-94.671875,193.92969
264,85657.3,85657.3,85495.8,85533.1,4775.0,-629.14844,-222.73438,406.41406
265,85534.1,85579.5,85432.9,85462.1,9237.0,-304.91406,-291.6875,13.2265625
266,85469.8,85567.3,85445.9,85535.4,10767.0,-574.66406,-230.42969,344.23438
267,85533.0,85579.6,85487.1,85487.2,2838.0,-620.65625,-283.14844,337.5078
268,85481.1,85625.0,85474.8,85612.1,6635.0,-768.4297,-157.78906,610.6406
269,85604.5,85711.2,85604.5,85687.9,6297.0,-881.0,-88.078125,792.9219
270,85687.5,85792.8,85609.7,85792.8,6186.0,-427.14062,12.484375,439.625
271,85800.0,85853.5,85674.6,85701.6,7363.0,-230.9375,-77.41406,153.52344
272,85704.4,85796.4,85675.8,85759.0,4660.0,197.39062,-22.351562,219.74219
273,85759.1,85772.3,85654.9,85654.9,4528.0,144.28906,-135.05469,279.34375
274,85663.4,85663.4,85579.3,85613.0,4202.0,356.1875,-181.125,537.3125
275,85617.9,85650.0,85577.4,85630.5,2748.0,354.76562,-156.64062,511.40625
276,85642.8,85944.7,85642.2,85944.6,6701.0,326.7578,180.98438,145.77344
277,85933.7,85994.8,85778.8,85800.3,9326.0,288.5703,59.554688,229.01562
278,85794.2,85898.8,85778.1,85867.2,8023.0,357.08594,148.94531,208.14062
279,85855.5,85914.1,85800.5,85871.9,6588.0,580.1406,173.74219,406.39844
280,85866.2,86031.3,85852.7,85988.0,11707.0,681.10156,297.42188,383.6797
281,85988.0,86090.0,85977.8,86068.3,5521.0,753.91406,384.60156,369.3125
282,86062.7,86078.8,86009.1,86047.9,4429.0,772.34375,373.1172,399.22656
283,86058.4,86129.3,86037.8,86071.8,4974.0,942.8672,404.71094,538.15625
284,86067.5,86108.6,86045.0,86058.0,3915.0,757.2578,399.51562,357.7422
285,86058.0,86125.1,86053.1,86063.0,4532.0,845.53906,412.57812,432.96094
286,86062.2,86062.2,85998.7,85998.7,2655.0,593.28125,363.89844,229.38281
287,85999.1,86071.6,85999.0,86045.6,4464.0,662.0078,399.47656,262.53125
288,86053.5,86057.0,85921.6,85951.1,5981.0,526.96094,293.21875,233.74219
289,85957.7,85994.0,85936.4,85974.5,3532.0,284.02344,304.48438,20.460938
290,85967.0,85997.2,85936.1,85997.2,6763.0,287.5547,309.92188,22.367188
291,85997.2,86001.5,85941.1,85958.6,3057.0,56.421875,252.97656,196.55469
292,85971.0,86022.3,85971.0,85995.9,4989.0,-26.0,273.22656,299.22656
293,85983.3,85996.5,85935.9,85962.2,5489.0,-426.6172,226.40625,653.02344
294,85966.3,85986.7,85891.4,85922.4,8574.0,-412.32812,165.92188,578.25
295,85918.2,85984.1,85918.2,85975.6,6319.0,-428.02344,192.88281,620.90625
296,85962.7,85986.5,85945.6,85961.5,4096.0,-459.45312,148.73438,608.1875
297,85962.6,86028.1,85961.3,86020.9,4533.0,-563.09375,184.96875,748.0625
298,86019.2,86020.8,85968.5,85968.5,2496.0,-536.1094,104.64844,640.7578
299,85964.2,85964.2,85817.3,85832.3,3535.0,2844.4766,-48.507812,2892.9844
300,85817.3,85865.2,85798.6,85861.3,10066.0,2466.8438,-33.84375,2500.6875
301,85863.3,85863.3,85794.8,85802.0,9386.0,2280.461,-103.359375,2383.8203
302,85800.1,85864.7,85765.8,85810.0,5590.0,2251.9922,-108.21094,2360.2031
303,85810.1,85859.5,85810.1,85828.0,3362.0,1802.9297,-102.05469,1904.9844
304,85822.3,85860.8,85822.1,85831.6,5387.0,1612.2422,-113.82031,1726.0625
305,85822.8,85888.9,85697.6,85697.6,6473.0,1496.7344,-263.28906,1760.0234
306,85695.3,85766.4,85656.3,85766.1,10213.0,1008.0625,-212.03906,1220.1016
307,85766.5,85852.0,85671.8,85693.6,3404.0,1085.3594,-285.3828,1370.7422
308,85702.2,85723.8,85620.9,85622.9,5585.0,963.3125,-367.1172,1330.4297
309,85644.7,85647.0,85622.9,85623.0,3111.0,591.1875,-372.07812,963.2656
310,85631.0,85665.0,85631.0,85636.9,4084.0,554.40625,-356.20312,910.6094
311,85636.1,85707.5,85636.1,85703.2,4418.0,593.6797,-283.5625,877.2422
312,85707.8,85771.7,85707.8,85711.1,2704.0,673.9375,-262.34375,936.28125
313,85711.1,85769.9,85687.0,85752.4,4256.0,600.8828,-209.14844,810.03125
314,85748.2,85823.4,85698.3,85698.3,4213.0,717.64844,-251.0625,968.71094
315,85698.2,85706.7,85631.2,85631.2,4632.0,378.65625,-306.84375,685.5
316,85632.3,85754.7,85625.5,85739.9,3221.0,369.9297,-179.875,549.8047
317,85747.2,85816.0,85691.2,85715.2,4803.0,43.570312,-192.9375,236.50781
318,85722.2,85737.1,85632.0,85659.7,3118.0,229.78906,-230.84375,460.6328
319,85661.6,85687.8,85644.3,85668.9,5380.0,183.75781,-205.24219,389.0
320,85664.7,85768.7,85664.7,85768.7,3704.0,137.49219,-87.86719,225.35938
321,85775.8,85825.9,85674.0,85674.0,4334.0,227.14062,-164.54688,391.6875
322,85661.1,85722.1,85629.1,85722.1,3253.0,78.16406,-103.67969,181.84375
